,Pulse,Op.Cam,Time,Exp.Cam,Comments
1584,103290,KLDT-O5WB,55.09,KLDT-E5WD,UFO at frame 425 and 440. Not seen on other cameras.
1585,103290,KLDT-O5WB,55.09,KLDT-E5WE,UFO at frame 425 and 440. Not seen on other cameras.
1586,103289,KLDT-O5WB,55.075,KLDT-E5WC,"Large cluster of UFO's flying right to left across camera. Seen on KLDT- O5WB at frame 425, KLDT-P5WA at frame 595, KLDT-E5WD at frame 799 and on fast camera at 55.01 sec. Origin and material unknown but in 527nm range."
1587,103289,KLDT-O5WB,55.075,KLDT-E5WD,"Large cluster of UFO's flying right to left across camera. Seen on KLDT- O5WB at frame 425, KLDT-P5WA at frame 595, KLDT-E5WD at frame 799 and on fast camera at 55.01 sec. Origin and material unknown but in 527nm range."
1588,103289,KLDT-O5WB,55.075,KLDT-E5WE,"Large cluster of UFO's flying right to left across camera. Seen on KLDT- O5WB at frame 425, KLDT-P5WA at frame 595, KLDT-E5WD at frame 799 and on fast camera at 55.01 sec. Origin and material unknown but in 527nm range."
1589,103284,KLDT-O5WB,52.10559,KLDT-E5WD,Titanium UFO potentially triggering the disruption.
1590,103284,KLDT-O5WB,52.10559,KLDT-E5WE,Titanium UFO potentially triggering the disruption.
1591,103283,KLDT-O5WB,51.1442,KLDT-E5WD,Titanium UFO over 2 frames
1592,103283,KLDT-O5WB,51.1442,KLDT-E5WE,Titanium UFO over 2 frames
1593,103275,KLDT-O5WB,51.83879,KLDT-E5WD,Potential UFO observed at 51.83879 in a single frame
1594,103275,KLDT-O5WB,51.83879,KLDT-E5WE,Potential UFO observed at 51.83879 in a single frame
1595,103271,KLDT-O5WB,56.15219,KLDT-E5WC,"Many Ti UFOs during beams (50-56). biggest visble on op camps, more show up in spectroscopy."
1596,103271,KLDT-O5WB,56.15219,KLDT-E5WD,"Many Ti UFOs during beams (50-56). biggest visble on op camps, more show up in spectroscopy."
1597,103270,KLDT-O5WB,51.5927,KLDT-E5WC,"Multiple Ti UFOs again. Clear on spectroscopy, many only apearing for one or two frames between 50 and 54"
1598,103270,KLDT-O5WB,51.5927,KLDT-E5WD,"Multiple Ti UFOs again. Clear on spectroscopy, many only apearing for one or two frames between 50 and 54"
1599,103270,KLDT-O5WB,51.5927,KLDT-E5WE,"Multiple Ti UFOs again. Clear on spectroscopy, many only apearing for one or two frames between 50 and 54"
1600,103269,KLDT-O5WB,55.53572,KLDT-E5WC,"Seven Ti spikes on spectroscopy between 50 and 56, the three biggest of which are visible on the opcam. with the last visible for 3 frames."
1601,103269,KLDT-O5WB,55.53572,KLDT-E5WD,"Seven Ti spikes on spectroscopy between 50 and 56, the three biggest of which are visible on the opcam. with the last visible for 3 frames."
1602,103263,KLDT-O5WB,51.0502,KLDT-E5WD,"Large Ti spike in spectroscopy, butUFo is not in usual place for Ti UFOs"
1603,103263,KLDT-O5WB,51.0502,KLDT-E5WE,"Large Ti spike in spectroscopy, butUFo is not in usual place for Ti UFOs"
1604,103262,KLDT-O5WB,50.84816,KLDT-E5WC,Five titanium UFOs show on spectroscopy and some on camera between 49 and 55
1605,103262,KLDT-O5WB,50.84816,KLDT-E5WD,Five titanium UFOs show on spectroscopy and some on camera between 49 and 55
1606,103262,KLDT-O5WB,50.84816,KLDT-E5WE,Five titanium UFOs show on spectroscopy and some on camera between 49 and 55
1607,103261,KLDT-O5WB,50.65817,KLDT-E5WC,"Two Titanium UFOs near UDP in quick succession - one at 50.65s, the next at 50.89s. Confirmed by a double peak in Titanium spectroscopy."
1608,103261,KLDT-O5WB,50.65817,KLDT-E5WD,"Two Titanium UFOs near UDP in quick succession - one at 50.65s, the next at 50.89s. Confirmed by a double peak in Titanium spectroscopy."
1609,103261,KLDT-O5WB,50.65817,KLDT-E5WE,"Two Titanium UFOs near UDP in quick succession - one at 50.65s, the next at 50.89s. Confirmed by a double peak in Titanium spectroscopy."
1610,103247,KLDT-O5WB,50.51432,KLDT-E5WC,The UFO was not identifiable by the DC (Ivor C.)
1611,103247,KLDT-O5WB,50.51432,KLDT-E5WD,The UFO was not identifiable by the DC (Ivor C.)
1612,103247,KLDT-O5WB,50.51432,KLDT-E5WE,The UFO was not identifiable by the DC (Ivor C.)
1613,103245,KLDT-O5WB,50.00389,KLDT-E5WC,location at the UDPT
1614,103245,KLDT-O5WB,50.00389,KLDT-E5WD,location at the UDPT
1615,103245,KLDT-O5WB,50.00389,KLDT-E5WE,location at the UDPT
1616,103186,KLDT-O5WB,64.06629,KLDT-E5WC,UFO during disruption
1617,103186,KLDT-O5WB,64.06629,KLDT-E5WD,UFO during disruption
1618,103185,KLDT-O5WB,50.58846,KLDT-E5WC,Another TI UFo from top of machine.
1619,103185,KLDT-O5WB,50.58846,KLDT-E5WD,Another TI UFo from top of machine.
1620,103185,KLDT-O5WB,50.58846,KLDT-E5WE,Another TI UFo from top of machine.
1621,103185,KLDT-O5WB,61.46486,KLDT-E5WC,UFO and strange reflections maybe? Looks like Ti again from spec
1622,103185,KLDT-O5WB,61.46486,KLDT-E5WD,UFO and strange reflections maybe? Looks like Ti again from spec
1623,103184,KLDT-O5WB,55.47335,KLDT-E5WC,Large Ti UFO drops in and breaks up. Very clear on spectroscopy
1624,103184,KLDT-O5WB,55.47335,KLDT-E5WD,Large Ti UFO drops in and breaks up. Very clear on spectroscopy
1625,103182,KLDT-O5WB,54.02792,KLDT-E5WC,Ti UFo drops from above
1626,103182,KLDT-O5WB,54.02792,KLDT-E5WD,Ti UFo drops from above
1627,103178,KLDT-O5WB,55.46586,KLDT-E5WC,UFO from top aligns with clear Ni spike in spectroscopy
1628,103178,KLDT-O5WB,55.46586,KLDT-E5WD,UFO from top aligns with clear Ni spike in spectroscopy
1629,103173,KLDT-O5WB,59.33554,KLDT-E5WC,Small UFo from top. Possibly Ti based on spectroscopy
1630,103173,KLDT-O5WB,59.33554,KLDT-E5WD,Small UFo from top. Possibly Ti based on spectroscopy
1631,103152,KLDT-O5WB,48.00151,KLDT-E5WC,Large bright spot on UDPT. Frame 249.
1632,103152,KLDT-O5WB,48.00151,KLDT-E5WD,Large bright spot on UDPT. Frame 249.
1633,103152,KLDT-O5WB,48.00151,KLDT-E5WE,Large bright spot on UDPT. Frame 249.
1634,103116,KLDT-O5WB,45.71497,KLDT-E5WD,Huge blue streak initiated on the inner wall. Maybe very close to the camera? Not visible on KLDT-P5WA.
1635,103113,KLDT-O5WB,48.09593,KLDT-E5WD,Particular bright UFO appears on outboard side
1636,103113,KLDT-O5WB,47.73472,KLDT-E5WD,UFO appears at top of screen - appears for a few frames after
1637,103113,KLDT-O5WB,47.45371,KLDT-E5WD,Bright UFO appears in outboard side (visible on frame 233)
1638,103113,KLDT-O5WB,47.09228,KLDT-E5WD,UFO (Likely titanium) appears over a few frames at top of screen
1639,103112,KLDT-O5WB,57.85507,KLDT-E5WD,Large number of UFOs appear (frame 494)
1640,103112,KLDT-O5WB,47.01762,KLDT-E5WD,"Multiple UFOs occur throughout pulse, tending to appear at upper dump plate. Marked as UFOs tend to appear at same point at multiple times"
1641,103111,KLDT-O5WB,47.25684,KLDT-E5WD,UFO Observed over antennae location
1642,103110,KLDT-O5WB,50.22142,KLDT-E5WD,Multiple faint UFOs appear on frames 303 and 304
1643,103109,KLDT-O5WB,42.61838,KLDT-E5WD,UFO visible near inner limiter on frame 115
1644,103108,KLDT-O5WB,49.89452,KLDT-E5WD,UFO visible by upper dump plates
1645,103108,KLDT-O5WB,48.65,KLDT-E5WD,UFO appears in top right corner (again)
1646,103108,KLDT-O5WB,48.48963,KLDT-E5WD,UFO visible in top right corner - does not appear in adjcaent frames
1647,103108,KLDT-O5WB,48.12832,KLDT-E5WD,UFO seen flying from inner wall outwards. Can see UFO appear on previous frame
1648,103088,KLDT-O5WB,55.70618,KLDT-E5WC,UFO near UDP
1649,103088,KLDT-O5WB,55.70618,KLDT-E5WD,UFO near UDP
1650,103088,KLDT-O5WB,55.70618,KLDT-E5WC,UFO near UDP
1651,103088,KLDT-O5WB,55.70618,KLDT-E5WD,UFO near UDP
1652,103086,KLDT-O5WB,49.95994,KLDT-E5WC,"UFO at upper dump plate, one frame"
1653,103086,KLDT-O5WB,49.95994,KLDT-E5WD,"UFO at upper dump plate, one frame"
1654,103086,KLDT-O5WB,49.95994,KLDT-E5WE,"UFO at upper dump plate, one frame"
1655,103056,KLDT-O5WB,48.44465,KLDT-E5WC,Lots of UFOs coming from the outer limiters throughout the heating phase.
1656,103056,KLDT-O5WB,48.44465,KLDT-E5WD,Lots of UFOs coming from the outer limiters throughout the heating phase.
1657,103056,KLDT-O5WB,48.44465,KLDT-E5WE,Lots of UFOs coming from the outer limiters throughout the heating phase.
1658,103055,KLDT-O5WB,44.57759,KLDT-E5WC,Two Simultaneous UFOs. One is blue and coming from the nPL so should be Be. The other is white and is consistent with the increase in the titanium trace.
1659,103055,KLDT-O5WB,44.57759,KLDT-E5WD,Two Simultaneous UFOs. One is blue and coming from the nPL so should be Be. The other is white and is consistent with the increase in the titanium trace.
1660,103055,KLDT-O5WB,44.57759,KLDT-E5WE,Two Simultaneous UFOs. One is blue and coming from the nPL so should be Be. The other is white and is consistent with the increase in the titanium trace.
1661,103031,KLDT-O5WB,49.54689,KLDT-E5WD,"Multiple events primarily appearing at the UDPT. Other instances were: 48.78454s, 49.26599s, 49.98848s,
50.14904s, 50.30963s, 51.63421s,
51.19639s, 53.36006s"
1662,103031,KLDT-O5WB,49.54689,KLDT-E5WE,"Multiple events primarily appearing at the UDPT. Other instances were: 48.78454s, 49.26599s, 49.98848s,
50.14904s, 50.30963s, 51.63421s,
51.19639s, 53.36006s"
1663,103030,KLDT-O5WB,51.34975,KLDT-E5WD,"Influx of particles falling from the top. There are a number of events for this pulse at also these other times: 51.91157s, 52.6345s, 53.75751s"
1664,103030,KLDT-O5WB,51.34975,KLDT-E5WE,"Influx of particles falling from the top. There are a number of events for this pulse at also these other times: 51.91157s, 52.6345s, 53.75751s"
1665,103021,KLDT-O5WB,50.14165,KLDT-E5WC,Large particle falling from the top of the vessel for 3 frames
1666,103021,KLDT-O5WB,50.14165,KLDT-E5WD,Large particle falling from the top of the vessel for 3 frames
1667,103021,KLDT-O5WB,50.14165,KLDT-E5WE,Large particle falling from the top of the vessel for 3 frames
1668,102970,KLDT-O5WB,51.35686,KLDT-E5WC,"Titanium event apear around WOPL, also seen by KLDT-P5WA camera."
1669,102970,KLDT-O5WB,51.35686,KLDT-E5WD,"Titanium event apear around WOPL, also seen by KLDT-P5WA camera."
1670,102970,KLDT-O5WB,51.35686,KLDT-E5WE,"Titanium event apear around WOPL, also seen by KLDT-P5WA camera."
1671,102957,KLDT-O5WB,50.5965,KLDT-E5WC,Bright white UFO on outboard side. not visible on PIW camera.
1672,102957,KLDT-O5WB,50.5965,KLDT-E5WD,Bright white UFO on outboard side. not visible on PIW camera.
1673,102957,KLDT-O5WB,50.5965,KLDT-E5WE,Bright white UFO on outboard side. not visible on PIW camera.
1674,102938,KLDT-O5WB,49.19364,KLDT-E5WC,Top location and the event spanned over 3 frames
1675,102938,KLDT-O5WB,49.19364,KLDT-E5WE,Top location and the event spanned over 3 frames
1676,102935,KLDT-O5WB,48.58036,KLDT-E5WC,Multiple UFO events until 55s.
1677,102935,KLDT-O5WB,48.58036,KLDT-E5WE,Multiple UFO events until 55s.
1678,102934,KLDT-O5WB,48.14976,KLDT-E5WC,"From 48.14976 to 53s, there are a number of UFOs located at the top. Confirmed to be Titanium."
1679,102934,KLDT-O5WB,48.14976,KLDT-E5WE,"From 48.14976 to 53s, there are a number of UFOs located at the top. Confirmed to be Titanium."
1680,102932,KLDT-O5WB,50.80014,KLDT-E5WC,"From 50.80014s to ~53.5s, anumber of UFOs are visible at the top. Confirmed by spectroscopist to be Titanium."
1681,102932,KLDT-O5WB,50.80014,KLDT-E5WD,"From 50.80014s to ~53.5s, anumber of UFOs are visible at the top. Confirmed by spectroscopist to be Titanium."
1682,102932,KLDT-O5WB,50.80014,KLDT-E5WE,"From 50.80014s to ~53.5s, anumber of UFOs are visible at the top. Confirmed by spectroscopist to be Titanium."
1683,102931,KLDT-O5WB,49.5915,KLDT-E5WC,"Top, one frame, confirmed by spectroscopist to be Titanium."
1684,102931,KLDT-O5WB,49.5915,KLDT-E5WD,"Top, one frame, confirmed by spectroscopist to be Titanium."
1685,102931,KLDT-O5WB,49.5915,KLDT-E5WE,"Top, one frame, confirmed by spectroscopist to be Titanium."
1686,102924,KLDT-O5WB,49.538,KLDT-E5WC,"Another Titanium (?) UFO from the top. A few frames later, a white band appears along the UPDT"
1687,102924,KLDT-O5WB,49.538,KLDT-E5WD,"Another Titanium (?) UFO from the top. A few frames later, a white band appears along the UPDT"
1688,102924,KLDT-O5WB,49.538,KLDT-E5WE,"Another Titanium (?) UFO from the top. A few frames later, a white band appears along the UPDT"
1689,102923,KLDT-O5WB,53.33774,KLDT-E5WC,"Large Titanium (?) UFO from the top, spanning two frames"
1690,102923,KLDT-O5WB,53.33774,KLDT-E5WD,"Large Titanium (?) UFO from the top, spanning two frames"
1691,102923,KLDT-O5WB,53.33774,KLDT-E5WE,"Large Titanium (?) UFO from the top, spanning two frames"
1692,102902,KLDT-O5WB,53.3609,KLDT-E5WC,Something is coming out of the NBI duct and falling.
1693,102902,KLDT-O5WB,53.3609,KLDT-E5WD,Something is coming out of the NBI duct and falling.
1694,102902,KLDT-O5WB,53.3609,KLDT-E5WE,Something is coming out of the NBI duct and falling.
1695,102899,KLDT-O5WB,52.77337,KLDT-E5WC,Some UFOs are dropping from UDPT- 2 frames.
1696,102899,KLDT-O5WB,52.77337,KLDT-E5WD,Some UFOs are dropping from UDPT- 2 frames.
1697,102899,KLDT-O5WB,52.77337,KLDT-E5WE,Some UFOs are dropping from UDPT- 2 frames.
1698,102898,KLDT-O5WB,54.71683,KLDT-E5WC,"Some UFOs appear throughout the pulse in different locations of the chamber, according to JETDSP  could be titanium. (55.64, 55.8,
56.1616, 56.402, 56.643, 57.405s)"
1699,102898,KLDT-O5WB,54.71683,KLDT-E5WD,"Some UFOs appear throughout the pulse in different locations of the chamber, according to JETDSP  could be titanium. (55.64, 55.8,
56.1616, 56.402, 56.643, 57.405s)"
1700,102898,KLDT-O5WB,54.71683,KLDT-E5WE,"Some UFOs appear throughout the pulse in different locations of the chamber, according to JETDSP  could be titanium. (55.64, 55.8,
56.1616, 56.402, 56.643, 57.405s)"
1701,102897,KLDT-O5WB,57.80059,KLDT-E5WC,Some droplet falls from the UDPT (seen also by Fast Camera Viewer KLDT-E5WE).
1702,102897,KLDT-O5WB,57.80059,KLDT-E5WD,Some droplet falls from the UDPT (seen also by Fast Camera Viewer KLDT-E5WE).
1703,102897,KLDT-O5WB,57.80059,KLDT-E5WE,Some droplet falls from the UDPT (seen also by Fast Camera Viewer KLDT-E5WE).
1704,102889,KLDT-O5WB,55.52,KLDT-E5WC,"Several UFO's from outer wall during pulse. Eg around frames 431, 436, 445, 455, 462, 466, 472."
1705,102889,KLDT-O5WB,55.52,KLDT-E5WD,"Several UFO's from outer wall during pulse. Eg around frames 431, 436, 445, 455, 462, 466, 472."
1706,102889,KLDT-O5WB,55.52,KLDT-E5WE,"Several UFO's from outer wall during pulse. Eg around frames 431, 436, 445, 455, 462, 466, 472."
1707,102888,KLDT-O5WB,53.996,KLDT-E5WC,Single frame UFO also seen on KLDT-P5WA.
1708,102888,KLDT-O5WB,53.996,KLDT-E5WD,Single frame UFO also seen on KLDT-P5WA.
1709,102888,KLDT-O5WB,53.996,KLDT-E5WE,Single frame UFO also seen on KLDT-P5WA.
1710,102885,KLDT-O5WB,49.11963,KLDT-E5WC,Suspected Titanium UFO drops from UDP and explodes - peak in Titanium seen in spectroscopy shortly after. Quite spectacular in fast camera!
1711,102885,KLDT-O5WB,49.11963,KLDT-E5WD,Suspected Titanium UFO drops from UDP and explodes - peak in Titanium seen in spectroscopy shortly after. Quite spectacular in fast camera!
1712,102885,KLDT-O5WB,49.11963,KLDT-E5WE,Suspected Titanium UFO drops from UDP and explodes - peak in Titanium seen in spectroscopy shortly after. Quite spectacular in fast camera!
1713,102883,KLDT-O5WB,48.16431,KLDT-E5WC,UFO becomes detached from limiter and flies into plasma. Can see it on KLDT-E5WE from 48.05s onwards.
1714,102883,KLDT-O5WB,48.16431,KLDT-E5WD,UFO becomes detached from limiter and flies into plasma. Can see it on KLDT-E5WE from 48.05s onwards.
1715,102883,KLDT-O5WB,48.16431,KLDT-E5WE,UFO becomes detached from limiter and flies into plasma. Can see it on KLDT-E5WE from 48.05s onwards.
1716,102867,KLDT-O5WB,52.66642,KLDT-E5WC,Some flash coming from UDP according to JETDSP impurities it can be Ti (seen also by fast camera viewer KLDT-E5WE) also at 55.71678 and 56.27857s.
1717,102867,KLDT-O5WB,52.66642,KLDT-E5WD,Some flash coming from UDP according to JETDSP impurities it can be Ti (seen also by fast camera viewer KLDT-E5WE) also at 55.71678 and 56.27857s.
1718,102867,KLDT-O5WB,52.66642,KLDT-E5WE,Some flash coming from UDP according to JETDSP impurities it can be Ti (seen also by fast camera viewer KLDT-E5WE) also at 55.71678 and 56.27857s.
1719,102863,KLDT-O5WB,56.95977,KLDT-E5WC,Blue UFO coming from outboard wall.
1720,102863,KLDT-O5WB,56.95977,KLDT-E5WD,Blue UFO coming from outboard wall.
1721,102863,KLDT-O5WB,56.95977,KLDT-E5WE,Blue UFO coming from outboard wall.
1722,102857,KLDT-O5WB,57.98301,KLDT-E5WC,"UFO falling from Upper Dump Plate, possibly causing disruption. Upper Dump Plate was not hot (~605 deg) at time of UFO and disruption.
Frames 497-499."
1723,102857,KLDT-O5WB,57.98301,KLDT-E5WD,"UFO falling from Upper Dump Plate, possibly causing disruption. Upper Dump Plate was not hot (~605 deg) at time of UFO and disruption.
Frames 497-499."
1724,102857,KLDT-O5WB,57.98301,KLDT-E5WE,"UFO falling from Upper Dump Plate, possibly causing disruption. Upper Dump Plate was not hot (~605 deg) at time of UFO and disruption.
Frames 497-499."
1725,102847,KLDT-O5WB,50.33921,KLDT-E5WC,Very bright UFO in main chamber. Also visible in KLDT-P5WA.
1726,102847,KLDT-O5WB,50.33921,KLDT-E5WD,Very bright UFO in main chamber. Also visible in KLDT-P5WA.
1727,102847,KLDT-O5WB,50.33921,KLDT-E5WE,Very bright UFO in main chamber. Also visible in KLDT-P5WA.
1728,102838,KLDT-O5WB,49.95089,KLDT-E5WC,Light/drop appeared on UDPT (one frame) seen also by KLDT-E5WD very likely berylium.
1729,102838,KLDT-O5WB,49.95089,KLDT-E5WD,Light/drop appeared on UDPT (one frame) seen also by KLDT-E5WD very likely berylium.
1730,102838,KLDT-O5WB,49.95089,KLDT-E5WE,Light/drop appeared on UDPT (one frame) seen also by KLDT-E5WD very likely berylium.
1731,102822,KLDT-O5WB,53.68163,KLDT-E5WC,UFO near Oct 4 NBI. Coincides with a copper spike
1732,102822,KLDT-O5WB,53.68163,KLDT-E5WD,UFO near Oct 4 NBI. Coincides with a copper spike
1733,102815,KLDT-O5WB,48.2146,KLDT-E5WC,Strong signal on this and the following frame
1734,102815,KLDT-O5WB,48.2146,KLDT-E5WD,Strong signal on this and the following frame
1735,102815,KLDT-O5WB,48.2146,KLDT-E5WE,Strong signal on this and the following frame
1736,102813,KLDT-O5WB,48.67101,KLDT-E5WC,"3 bright spots in same location as previous pulse, still believed to be molybdenum"
1737,102813,KLDT-O5WB,48.67101,KLDT-E5WD,"3 bright spots in same location as previous pulse, still believed to be molybdenum"
1738,102813,KLDT-O5WB,48.67101,KLDT-E5WE,"3 bright spots in same location as previous pulse, still believed to be molybdenum"
1739,102812,KLDT-O5WB,53.05262,KLDT-E5WC,potential molybdenum UFO as noted by spectroscopist
1740,102812,KLDT-O5WB,53.05262,KLDT-E5WD,potential molybdenum UFO as noted by spectroscopist
1741,102811,KLDT-O5WB,49.1998,KLDT-E5WC,"Titanium event falling from upper dumpplate, comfirmed with spectroscopist"
1742,102811,KLDT-O5WB,49.1998,KLDT-E5WD,"Titanium event falling from upper dumpplate, comfirmed with spectroscopist"
1743,102811,KLDT-O5WB,49.1998,KLDT-E5WE,"Titanium event falling from upper dumpplate, comfirmed with spectroscopist"
1744,102810,KLDT-O5WB,54.41998,KLDT-E5WC,Bright flash x2 between 4b and LH antenna. Tungsten peak seem on Impurity signals on xpsedit
1745,102810,KLDT-O5WB,54.41998,KLDT-E5WD,Bright flash x2 between 4b and LH antenna. Tungsten peak seem on Impurity signals on xpsedit
1746,102810,KLDT-O5WB,54.41998,KLDT-E5WC,Bright flash x2 between 4b and LH antenna. Titanium peak seem on Impurity signals on xpsedit
1747,102810,KLDT-O5WB,54.41998,KLDT-E5WD,Bright flash x2 between 4b and LH antenna. Titanium peak seem on Impurity signals on xpsedit
1748,102810,KLDT-O5WB,54.41998,KLDT-E5WC,Bright flash x2 between 4b and LH antenna
1749,102810,KLDT-O5WB,54.41998,KLDT-E5WD,Bright flash x2 between 4b and LH antenna
1750,102804,KLDT-O5WB,52.99616,KLDT-E5WC,UFO falling from UDPs
1751,102804,KLDT-O5WB,52.99616,KLDT-E5WD,UFO falling from UDPs
1752,102804,KLDT-O5WB,52.99616,KLDT-E5WE,UFO falling from UDPs
1753,102768,KLDT-O5WB,56.44799,KLDT-E5WC,Several blue flashes on the outer wall. Not visible on PIW cam.
1754,102768,KLDT-O5WB,56.44799,KLDT-E5WD,Several blue flashes on the outer wall. Not visible on PIW cam.
1755,102737,KLDT-O5WB,62.47955,KLDT-E5WC,UFO dust appears during pulse termination.
1756,102737,KLDT-O5WB,62.47955,KLDT-E5WD,UFO dust appears during pulse termination.
1757,102732,KLDT-O5WB,54.4835,KLDT-E5WD,Three blue lights appear near WOPL also seen through protection camera KLDT-P5WA and experimental KLDT-E5WD..very likely beryllium.
1758,102732,KLDT-O5WB,54.4835,KLDT-E5WE,Three blue lights appear near WOPL also seen through protection camera KLDT-P5WA and experimental KLDT-E5WD..very likely beryllium.
1759,102714,KLDT-O5WB,50.64,KLDT-E5WD,UFOs in the termination phase
1760,102714,KLDT-O5WB,46.39,KLDT-E5WD,Possible droplet falling from UDP
1761,102709,KLDT-O5WB,50.79,KLDT-E5WD,Massive UFO cloud - most likely beryllium.
1762,102699,KLDT-O5WB,52.37791,KLDT-E5WD,Lots of particles at pulse termination
1763,102696,KLDT-O5WB,48.286,KLDT-E5WD,UFOs coming out of NBI
1764,102694,KLDT-O5WB,54.952,KLDT-E5WD,"UFO in the divertor, disruption early in the divertor phase"
1765,102692,KLDT-O5WB,50.99735,KLDT-E5WC,Unusuall UFO on outboard side limiter.
1766,102692,KLDT-O5WB,50.99735,KLDT-E5WD,Unusuall UFO on outboard side limiter.
1767,102692,KLDT-O5WB,50.99735,KLDT-E5WE,Unusuall UFO on outboard side limiter.
1768,102684,KLDT-O5WB,62.445,KLDT-E5WC,Bad landing with the plasma hitting the inner wall and sending some UFOs into the vessel. Also seen by KLDT-E5WD.
1769,102684,KLDT-O5WB,62.445,KLDT-E5WD,Bad landing with the plasma hitting the inner wall and sending some UFOs into the vessel. Also seen by KLDT-E5WD.
1770,102667,KLDT-O5WB,50.55024,KLDT-E5WC,Large UFO at the outboard side
1771,102667,KLDT-O5WB,50.55024,KLDT-E5WD,Large UFO at the outboard side
1772,102667,KLDT-O5WB,50.55024,KLDT-E5WE,Large UFO at the outboard side
1773,102588,KLDT-O5WB,54.90037,KLDT-E5WC,UFOs in divertor region during the landing
1774,102588,KLDT-O5WB,54.90037,KLDT-E5WD,UFOs in divertor region during the landing
1775,102588,KLDT-O5WB,54.90037,KLDT-E5WE,UFOs in divertor region during the landing
1776,102540,KLDT-O5WB,42.02695,KLDT-E5WC,Lots of UFOs from the rain that fell after the previous pulse's disruption. Also seen by KLDT-E5TA and KL11s
1777,102540,KLDT-O5WB,42.02695,KLDT-E5WD,Lots of UFOs from the rain that fell after the previous pulse's disruption. Also seen by KLDT-E5TA and KL11s
1778,102540,KLDT-O5WB,42.02695,KLDT-E5WE,Lots of UFOs from the rain that fell after the previous pulse's disruption. Also seen by KLDT-E5TA and KL11s
1779,102516,KLDT-O5WB,63.07,KLDT-E5WC,UFO in the termination phase. Overall unusual termination phase (frames 584 onwards)
1780,102516,KLDT-O5WB,63.07,KLDT-E5WD,UFO in the termination phase. Overall unusual termination phase (frames 584 onwards)
1781,102510,KLDT-O5WB,54.87,KLDT-E5WC,Bright flash next to UDP. Reported only the one at 54.87 s. There were three of this kind @ 51.89 and 50.85s. Spectroscopy confirmed it was Titanium in all three flashes.
1782,102510,KLDT-O5WB,54.87,KLDT-E5WD,Bright flash next to UDP. Reported only the one at 54.87 s. There were three of this kind @ 51.89 and 50.85s. Spectroscopy confirmed it was Titanium in all three flashes.
1783,102510,KLDT-O5WB,54.87,KLDT-E5WE,Bright flash next to UDP. Reported only the one at 54.87 s. There were three of this kind @ 51.89 and 50.85s. Spectroscopy confirmed it was Titanium in all three flashes.
1784,102487,KLDT-O5WB,49.68985,KLDT-E5WD,"Large particles falling down from UDP and disintegrating, ~8 frames"
1785,102487,KLDT-O5WB,49.68985,KLDT-E5WE,"Large particles falling down from UDP and disintegrating, ~8 frames"
1786,102442,KLDT-O5WB,44.67815,KLDT-E5WD,UFOs (blue particles) coming from nPL and also few frames later from WOPL.
1787,102441,KLDT-O5WB,44.51959,KLDT-E5WD,UFO coming from tile 6 very likely Ni (impurity event seen in this time).
1788,102440,KLDT-O5WB,46.13692,KLDT-E5WD,Some UFOs/blue lights coming from WOPL/nPL through several frames.
1789,102435,KLDT-O5WB,48.9415,KLDT-E5WD,Few UFOs seen through several frames.
1790,102434,KLDT-O5WB,45.90921,KLDT-E5WD,"Several UFOs flying around the vessel to the end of the pulse. BEION4 near to the limit ~840 degree (KLDT-P5WA-46.6s), also ""sausages"" on the bottom inner wall were getting hot~1000deg. SL informed-next pulse repeat with RF to replace part of NBI power."
1791,102433,KLDT-O5WB,49.56297,KLDT-E5WD,"Several UFOs coming probably from WOPL (something also seen by the KLDT-P5WA camera). As well several UFOs seen around divertor just after disruption- KL11-P1DB
~49.538s."
1792,102397,KLDT-O5WB,48.58,KLDT-E5WD,UFOs in the divertor frames 263-272
1793,102397,KLDT-O5WB,48.58,KLDT-E5WE,UFOs in the divertor frames 263-272
1794,102396,KLDT-O5WB,48.07,KLDT-E5WD,Single frame spark. Too much to say it's an UFO
1795,102396,KLDT-O5WB,48.07,KLDT-E5WE,Single frame spark. Too much to say it's an UFO
1796,102308,KLDT-O5WB,47.135,KLDT-E5WD,Large UFO on the outboard side
1797,102308,KLDT-O5WB,47.135,KLDT-E5WE,Large UFO on the outboard side
1798,102307,KLDT-O5WB,45.27193,KLDT-E5WD,Flurry of particles on the outboard side
1799,102305,KLDT-O5WB,46.8677,KLDT-E5WD,"Bright UFO, also seen in KLDT-P5WA (at 46.79865)"
1800,102305,KLDT-O5WB,45.78408,KLDT-E5WD,Bright UFO
1801,102305,KLDT-O5WB,44.78109,KLDT-E5WD,Flurry of particles on the outboard side (seemingly coming out of NBI)
1802,102267,KLDT-O5WB,67.79521,KLDT-E5WC,UFOs flying out of the divertor for 12 frames
1803,102267,KLDT-O5WB,67.79521,KLDT-E5WD,UFOs flying out of the divertor for 12 frames
1804,102244,KLDT-O5WB,47.259,KLDT-E5WC,Inner wall sparks recorded for 4 frames
1805,102244,KLDT-O5WB,47.259,KLDT-E5WD,Inner wall sparks recorded for 4 frames
1806,102141,KLDT-O5WB,51.61641,KLDT-E5WC,"Fairly bright UFO at top of machine
- not visible on Ops Cam."
1807,102141,KLDT-O5WB,51.61641,KLDT-E5WD,"Fairly bright UFO at top of machine
- not visible on Ops Cam."
1808,102141,KLDT-O5WB,51.61641,KLDT-E5WE,"Fairly bright UFO at top of machine
- not visible on Ops Cam."
