,Pulse,Op.Cam,Time,Exp.Cam,Disruption,Comments,Measured speed,Comments_personal,Initial_pos,Zone,Unnamed: 11
623,96954,KLDT-O5WB,47.23624,KLDT-E5WC,53.387,Blue light seen flying around the vessel and seen also on the WOPL probably Be,,,,,
624,96954,KLDT-O5WB,47.23624,KLDT-E5WD,53.387,Blue light seen flying around the vessel and seen also on the WOPL probably Be,,,,,
625,96954,KLDT-O5WB,47.23624,KLDT-E5WE,53.387,Blue light seen flying around the vessel and seen also on the WOPL probably Be,,,,,
626,96953,KLDT-O5WB,51.78635,KLDT-E5WC,0,Some blue light seen by op camera close to UDPT,,,,,
627,96953,KLDT-O5WB,51.78635,KLDT-E5WD,0,Some blue light seen by op camera close to UDPT,,,,,
628,96953,KLDT-O5WB,51.78635,KLDT-E5WE,0,Some blue light seen by op camera close to UDPT,,,,,
629,96951,KLDT-O5WB,48.7162,KLDT-E5WC,0,Some blue light seen near the UIWP,,,,,
630,96951,KLDT-O5WB,48.7162,KLDT-E5WD,0,Some blue light seen near the UIWP,,,,,
631,96951,KLDT-O5WB,48.7162,KLDT-E5WE,0,Some blue light seen near the UIWP,,,,,
632,96941,KLDT-O5WB,51.36842,KLDT-E5WC,0,Titanium,,,,,
633,96941,KLDT-O5WB,51.36842,KLDT-E5WD,0,Titanium,,,,,
634,96941,KLDT-O5WB,51.36842,KLDT-E5WE,0,Titanium,,,,,
635,96941,KLDT-O5WB,50.96813,KLDT-E5WC,0,Titanium,,,,,
636,96941,KLDT-O5WB,50.96813,KLDT-E5WD,0,Titanium,,,,,
637,96941,KLDT-O5WB,50.96813,KLDT-E5WE,0,Titanium,,,,,
638,96939,KLDT-O5WB,48.85988,KLDT-E5WC,0,"UFOs probably coming from NPL 3B, but I could not see them in any other camera.",,,,,
639,96939,KLDT-O5WB,48.85988,KLDT-E5WD,0,"UFOs probably coming from NPL 3B, but I could not see them in any other camera.",,,,,
640,96939,KLDT-O5WB,48.85988,KLDT-E5WE,0,"UFOs probably coming from NPL 3B, but I could not see them in any other camera.",,,,,
641,96928,KLDT-O5WB,48.81,KLDT-E5WC,0,"Something falling from the upper dump plate at 48.8 s and 51.37 s; also seen by KLDT-E5WD (Be II filter, but could also be titanium which has some spectral lines in the wavelength range of the filter) but not by the protection cameras",,,,,
642,96928,KLDT-O5WB,48.81,KLDT-E5WD,0,"Something falling from the upper dump plate at 48.8 s and 51.37 s; also seen by KLDT-E5WD (Be II filter, but could also be titanium which has some spectral lines in the wavelength range of the filter) but not by the protection cameras",,,,,
643,96896,KLDT-O5WB,49.57324,KLDT-E5WE,0,UFO dropping from mushrooms,,,,,
644,96893,KLDT-O5WB,42.17247,KLDT-E5WC,0,Quite big UFO seen on T8,,,,,
645,96893,KLDT-O5WB,42.17247,KLDT-E5WD,0,Quite big UFO seen on T8,,,,,
646,96893,KLDT-O5WB,42.17247,KLDT-E5WE,0,Quite big UFO seen on T8,,,,,
647,96892,KLDT-O5WB,48.88287,KLDT-E5WC,57.13,Some UFO's dropping down from mushrooms,,,,,
648,96892,KLDT-O5WB,48.88287,KLDT-E5WD,57.13,Some UFO's dropping down from mushrooms,,,,,
649,96892,KLDT-O5WB,48.88287,KLDT-E5WE,57.13,Some UFO's dropping down from mushrooms,,,,,
650,96890,KLDT-O5WB,47.91521,KLDT-E5WC,0,Quite big UFO dropping down from mushrooms,,,,,
651,96890,KLDT-O5WB,47.91521,KLDT-E5WD,0,Quite big UFO dropping down from mushrooms,,,,,
652,96890,KLDT-O5WB,47.91521,KLDT-E5WE,0,Quite big UFO dropping down from mushrooms,,,,,
653,96861,KLDT-O5WB,50.3143,KLDT-E5WC,0,"They look like coming from divertor, Impressive ufos also seen on KL11- P1DB.",,,,,
654,96861,KLDT-O5WB,50.3143,KLDT-E5WD,0,"They look like coming from divertor, Impressive ufos also seen on KL11- P1DB.",,,,,
655,96850,KLDT-O5WB,48.15905,KLDT-E5WC,0,small UFO's seen on divertor seen also on the camera KL11-P1DB at 48.43s,,,,,
656,96850,KLDT-O5WB,48.15905,KLDT-E5WD,0,small UFO's seen on divertor seen also on the camera KL11-P1DB at 48.43s,,,,,
657,96850,KLDT-O5WB,48.15905,KLDT-E5WE,0,small UFO's seen on divertor seen also on the camera KL11-P1DB at 48.43s,,,,,
658,96834,KLDT-O5WB,46.08345,KLDT-E5WC,0,Unusual blue flash apparently on inboard.,,,,,
659,96834,KLDT-O5WB,46.08345,KLDT-E5WD,0,Unusual blue flash apparently on inboard.,,,,,
660,96834,KLDT-O5WB,46.08345,KLDT-E5WE,0,Unusual blue flash apparently on inboard.,,,,,
661,96824,KLDT-O5WB,53.88198,KLDT-E5WC,0,Very brught flash at top of machine. Numerous other flashes during the pulse.,,,,,
662,96824,KLDT-O5WB,53.88198,KLDT-E5WD,0,Very brught flash at top of machine. Numerous other flashes during the pulse.,,,,,
663,96824,KLDT-O5WB,53.88198,KLDT-E5WE,0,Very brught flash at top of machine. Numerous other flashes during the pulse.,,,,,
664,96820,KLDT-O5WB,51.57034,KLDT-E5WC,53.162,Bright flash on outer wall. Numerous other hotspots on ops cam during pulse.,,,,,
665,96820,KLDT-O5WB,51.57034,KLDT-E5WD,53.162,Bright flash on outer wall. Numerous other hotspots on ops cam during pulse.,,,,,
666,96820,KLDT-O5WB,51.57034,KLDT-E5WE,53.162,Bright flash on outer wall. Numerous other hotspots on ops cam during pulse.,,,,,
667,96818,KLDT-O5WB,43.74,KLDT-E5WD,43.744,"Blue-ish shades and UFOs soon after, just before end of the pulse. Also seen on KLDT-E5WD.",1596,"UFO seems to split, not very bright","(160, 137)",,
668,96817,KLDT-O5WB,42.69,KLDT-E5WC,0,From outer wall.,,,,,
669,96817,KLDT-O5WB,42.69,KLDT-E5WD,0,From outer wall.,,,,,
670,96817,KLDT-O5WB,42.69,KLDT-E5WE,0,From outer wall.,,,,,
671,96815,KLDT-O5WB,43.82,KLDT-E5WD,0,Impresssive UFOs until the end of the pulse.,-999,I don’t even know where to start with this one.,,,
672,96783,KLDT-O5WB,46.176,KLDT-E5WE,46.796,Pulse fails early due to particles probably Be from previous disruption. See also KL11-P1DB - lots of UFOs,1000,A lot of them near the divertor. Very small but they seem to move at rel. low speed. Measured the brightest one.,,,
673,96749,KLDT-O5WB,49.25449,KLDT-E5WC,56.144,some blue light seen on the top for several frames,,,,,
674,96749,KLDT-O5WB,49.25449,KLDT-E5WE,56.144,some blue light seen on the top for several frames,,,,,
675,96741,KLDT-O5WB,52.51378,KLDT-E5WD,0,UFO - tungsten,,,,,
676,96735,KLDT-O5WB,55.10964,KLDT-E5WD,0,Spectroscopy suggests 316 stainless steel,,,,,
677,96693,KLDT-O5WB,50.69865,KLDT-E5WC,0,"UFOs possibly from NB4, spectroscopy shows many impurities",,,,,
678,96693,KLDT-O5WB,50.69865,KLDT-E5WD,0,"UFOs possibly from NB4, spectroscopy shows many impurities",,,,,
679,96693,KLDT-O5WB,50.69865,KLDT-E5WE,0,"UFOs possibly from NB4, spectroscopy shows many impurities",,,,,
680,96678,KLDT-O5WB,49.02477,KLDT-E5WC,0,"Outer wall UFO, one frame only",,,,,
681,96678,KLDT-O5WB,49.02477,KLDT-E5WD,0,"Outer wall UFO, one frame only",,,,,
682,96678,KLDT-O5WB,49.02477,KLDT-E5WE,0,"Outer wall UFO, one frame only",,,,,
683,96664,KLDT-O5WB,48.76955,KLDT-E5WC,0,"UFO at 48.76955, and Ti event at 51.33.",,,,,
684,96664,KLDT-O5WB,48.76955,KLDT-E5WD,0,"UFO at 48.76955, and Ti event at 51.33.",,,,,
685,96664,KLDT-O5WB,48.76955,KLDT-E5WE,0,"UFO at 48.76955, and Ti event at 51.33.",,,,,
686,96655,KLDT-O5WB,58.8755,KLDT-E5WC,0,UFO from outer limiter as seen in many high power pulses last year.,,,,,
687,96655,KLDT-O5WB,58.8755,KLDT-E5WD,0,UFO from outer limiter as seen in many high power pulses last year.,,,,,
688,96647,KLDT-O5WB,40.30145,KLDT-E5WD,0,Single frame UFO also seen on KLDT-E5WD with a Be filter so  might be berillium. Temperatures look OK on protection camera KLDT- P5WA,,,,,
689,96611,KLDT-O5WB,40.58,KLDT-E5WD,0,Bright flash at the top of the vessel.  also faintly seen during one frame by KLDT-P5WA,,,,,
690,96542,KLDT-O5WB,49.31,KLDT-E5WD,0,Same as 96541,,,,,
691,96542,KLDT-O5WB,49.31,KLDT-E5WE,0,Same as 96541,,,,,
692,96541,KLDT-O5WB,51.53355,KLDT-E5WD,0,Particle influx coming out from near the outer limiter -Ivor could not identify element,,,,,
693,96541,KLDT-O5WB,51.53355,KLDT-E5WE,0,Particle influx coming out from near the outer limiter -Ivor could not identify element,,,,,
694,96538,KLDT-O5WB,55.00052,KLDT-E5WC,0,Bright UFO coming from the top limiter of the RF antenna. Followed by a bright flash on wOPL_4D.,,,,,
695,96538,KLDT-O5WB,55.00052,KLDT-E5WD,0,Bright UFO coming from the top limiter of the RF antenna. Followed by a bright flash on wOPL_4D.,,,,,
696,96538,KLDT-O5WB,55.00052,KLDT-E5WE,0,Bright UFO coming from the top limiter of the RF antenna. Followed by a bright flash on wOPL_4D.,,,,,
697,96532,KLDT-O5WB,40.84518,KLDT-E5WC,50.509,Very focused Berylium UFO coming from the outboard side.,,,,,
698,96532,KLDT-O5WB,40.84518,KLDT-E5WD,50.509,Very focused Berylium UFO coming from the outboard side.,,,,,
699,96532,KLDT-O5WB,40.84518,KLDT-E5WE,50.509,Very focused Berylium UFO coming from the outboard side.,,,,,
700,96495,KLDT-O5WB,50.95,KLDT-E5WC,0,Again lots of UFOs throughot the pulse and lots of Titanim seen at the top of the vessel.,,,,,
701,96495,KLDT-O5WB,50.95,KLDT-E5WD,0,Again lots of UFOs throughot the pulse and lots of Titanim seen at the top of the vessel.,,,,,
702,96495,KLDT-O5WB,50.95,KLDT-E5WE,0,Again lots of UFOs throughot the pulse and lots of Titanim seen at the top of the vessel.,,,,,
703,96493,KLDT-O5WB,48.4646,KLDT-E5WC,0,UFOs flying from outer wall close to WOPL 4D,,,,,
704,96493,KLDT-O5WB,48.4646,KLDT-E5WD,0,UFOs flying from outer wall close to WOPL 4D,,,,,
705,96493,KLDT-O5WB,48.4646,KLDT-E5WE,0,UFOs flying from outer wall close to WOPL 4D,,,,,
706,96493,KLDT-O5WB,48.45,KLDT-E5WC,0,Again lots of UFOs in the main chamber thoughout the pulse.,,,,,
707,96493,KLDT-O5WB,48.45,KLDT-E5WD,0,Again lots of UFOs in the main chamber thoughout the pulse.,,,,,
708,96493,KLDT-O5WB,48.45,KLDT-E5WE,0,Again lots of UFOs in the main chamber thoughout the pulse.,,,,,
709,96492,KLDT-O5WB,50.54,KLDT-E5WC,0,"Massive UFO close to 4D limiter. Many UFOs starting at 48 sec, which is the same time as kiks start.",,,,,
710,96492,KLDT-O5WB,50.54,KLDT-E5WD,0,"Massive UFO close to 4D limiter. Many UFOs starting at 48 sec, which is the same time as kiks start.",,,,,
711,96492,KLDT-O5WB,50.54,KLDT-E5WE,0,"Massive UFO close to 4D limiter. Many UFOs starting at 48 sec, which is the same time as kiks start.",,,,,
712,96491,KLDT-O5WB,48.13,KLDT-E5WC,0,"Again, lots of UFOs for longer than one second.",,,,,
713,96491,KLDT-O5WB,48.13,KLDT-E5WD,0,"Again, lots of UFOs for longer than one second.",,,,,
714,96490,KLDT-O5WB,47.52,KLDT-E5WC,0,"UFOs throughout the pulse, mainly from outer wall, until the disruption.",,,,,
715,96490,KLDT-O5WB,47.52,KLDT-E5WD,0,"UFOs throughout the pulse, mainly from outer wall, until the disruption.",,,,,
716,96490,KLDT-O5WB,47.52,KLDT-E5WE,0,"UFOs throughout the pulse, mainly from outer wall, until the disruption.",,,,,
717,96489,KLDT-O5WB,47.81,KLDT-E5WD,0,Lots of UFOs throughout the pulse.,,,,,
718,96489,KLDT-O5WB,47.81,KLDT-E5WE,0,Lots of UFOs throughout the pulse.,,,,,
719,96456,KLDT-O5WB,47.96182,KLDT-E5WC,0,Flash on ops cam.,,,,,
720,96456,KLDT-O5WB,47.96182,KLDT-E5WD,0,Flash on ops cam.,,,,,
721,96456,KLDT-O5WB,47.96182,KLDT-E5WE,0,Flash on ops cam.,,,,,
722,96451,KLDT-O5WB,51.08737,KLDT-E5WC,51.956,UFO moving apparently from dump plate,,,,,
723,96451,KLDT-O5WB,51.08737,KLDT-E5WD,51.956,UFO moving apparently from dump plate,,,,,
724,96451,KLDT-O5WB,50.16667,KLDT-E5WC,51.956,Lrge UFO coming out of 4D OPL for 2 frames,,,,,
725,96451,KLDT-O5WB,50.16667,KLDT-E5WD,51.956,Lrge UFO coming out of 4D OPL for 2 frames,,,,,
726,96451,KLDT-O5WB,48.92566,KLDT-E5WC,51.956,Lrge UFO coming out of 4D OPL for 7 frames,,,,,
727,96451,KLDT-O5WB,48.92566,KLDT-E5WD,51.956,Lrge UFO coming out of 4D OPL for 7 frames,,,,,
728,96450,KLDT-O5WB,50.59624,KLDT-E5WC,0,UFO for 3 frames,,,,,
729,96450,KLDT-O5WB,50.59624,KLDT-E5WD,0,UFO for 3 frames,,,,,
730,96450,KLDT-O5WB,49.91578,KLDT-E5WC,0,UFO around reionizaation plate Oct 4 for ~7 frames,,,,,
731,96450,KLDT-O5WB,49.91578,KLDT-E5WD,0,UFO around reionizaation plate Oct 4 for ~7 frames,,,,,
732,96444,KLDT-O5WB,54.07855,KLDT-E5WD,0,UFO at the left edge of the field of view moving downwards for 5 frames,,,,,
733,96444,KLDT-O5WB,51.19607,KLDT-E5WD,0,"Small UFO coming out of NPL 3B or LHCD antenna, 2 pulses",,,,,
734,96442,KLDT-O5WB,53.8185,KLDT-E5WD,54.226,Large UFO making the plasma go purple and quickly disrupt.,960,"The UFO that probably causes the disruption is in the upper part (UIWP,  probably Ti))","(156, 82)",,
735,96435,KLDT-O5WB,49.329,KLDT-E5WC,0,"A series of extremely horrible looking events on the edge of antenna B / nPL 3B; lots of bits seen coming off on high speed, very bright on opcam. Also affects limiter 4D. First event at 48.929s, ""main"" event at 49.329s.",,,,,
736,96435,KLDT-O5WB,49.329,KLDT-E5WD,0,"A series of extremely horrible looking events on the edge of antenna B / nPL 3B; lots of bits seen coming off on high speed, very bright on opcam. Also affects limiter 4D. First event at 48.929s, ""main"" event at 49.329s.",,,,,
737,96435,KLDT-O5WB,49.329,KLDT-E5WE,0,"A series of extremely horrible looking events on the edge of antenna B / nPL 3B; lots of bits seen coming off on high speed, very bright on opcam. Also affects limiter 4D. First event at 48.929s, ""main"" event at 49.329s.",,,,,
738,96432,KLDT-O5WB,50.054,KLDT-E5WD,0,"Large UFO in main chamber, doesn't seem to affect the plasma at all.",0,"Two UFOs, actually. One (huge) in the main chamber and one in the middle of the upper part. Annotated the one in the middle. Both simply appear and disappear. Another UFO at t = 50.275with speed o near 1310 pix/s","(155, 226)",,
739,96431,KLDT-O5WB,46.925,KLDT-E5WC,0,"Series of blue UFOs, look like from outer limiters.",,,,,
740,96431,KLDT-O5WB,46.925,KLDT-E5WD,0,"Series of blue UFOs, look like from outer limiters.",,,,,
741,96431,KLDT-O5WB,46.925,KLDT-E5WE,0,"Series of blue UFOs, look like from outer limiters.",,,,,
742,96430,KLDT-O5WB,53.51,KLDT-E5WD,54.468,UFO lasting several frames. UFOs at the same time seen from KL1- O4WB.,-999,Lots of small UFOs everywhere,,,
743,96426,KLDT-O5WB,49.0696,KLDT-E5WC,0,UFO near NPL 2D. Also seen from KLDT-E5WD.,,,,,
744,96426,KLDT-O5WB,49.0696,KLDT-E5WD,0,UFO near NPL 2D. Also seen from KLDT-E5WD.,,,,,
745,96426,KLDT-O5WB,49.0696,KLDT-E5WE,0,UFO near NPL 2D. Also seen from KLDT-E5WD.,,,,,
746,96425,KLDT-O5WB,47.72,KLDT-E5WC,0,"Ufos from octant 4 for 3 frames, more at 48.28 not sure from where. And another one at 49.24 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). And another one at 52.77 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). One more at 54.13.",,,,,
747,96425,KLDT-O5WB,47.72,KLDT-E5WD,0,"Ufos from octant 4 for 3 frames, more at 48.28 not sure from where. And another one at 49.24 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). And another one at 52.77 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). One more at 54.13.",,,,,
748,96425,KLDT-O5WB,47.72,KLDT-E5WE,0,"Ufos from octant 4 for 3 frames, more at 48.28 not sure from where. And another one at 49.24 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). And another one at 52.77 which seems coming from NPL (Berillium, also seen on KLDT-E5WD). One more at 54.13.",,,,,
749,96395,KLDT-O5WB,54.5,KLDT-E5WD,57.244,"Frame: 413, Droplet of magnesio oxide (ceramic) falling from the top of the antena or the top and falling onto Antena B and causing a cascade of droplets",,,,,
750,96395,KLDT-O5WB,54.5,KLDT-E5WE,57.244,"Frame: 413, Droplet of magnesio oxide (ceramic) falling from the top of the antena or the top and falling onto Antena B and causing a cascade of droplets",,,,,
751,96393,KLDT-O5WB,43.749,KLDT-E5WD,0,"UFO at tile 8 frames 143-147. Looks like a particle came off the tile, split into 3 and moved upstream out of the field of view",,,,,
752,96369,KLDT-O5WB,53.74,KLDT-E5WC,0,Localised UFOs from Tile 8 on 2 frames,,,,,
753,96369,KLDT-O5WB,53.74,KLDT-E5WD,0,Localised UFOs from Tile 8 on 2 frames,,,,,
754,96369,KLDT-O5WB,53.74,KLDT-E5WE,0,Localised UFOs from Tile 8 on 2 frames,,,,,
755,96363,KLDT-O5WB,48.4,KLDT-E5WC,0,UFO comming from the middle of the NPL,,,,,
756,96363,KLDT-O5WB,48.4,KLDT-E5WD,0,UFO comming from the middle of the NPL,,,,,
757,96363,KLDT-O5WB,48.4,KLDT-E5WE,0,UFO comming from the middle of the NPL,,,,,
758,96363,KLDT-O5WB,41.23,KLDT-E5WC,0,UFO (Be) comming from the upeer dump plates close to UIWP,,,,,
759,96363,KLDT-O5WB,41.23,KLDT-E5WD,0,UFO (Be) comming from the upeer dump plates close to UIWP,,,,,
760,96363,KLDT-O5WB,41.23,KLDT-E5WE,0,UFO (Be) comming from the upeer dump plates close to UIWP,,,,,
761,96362,KLDT-O5WB,54.59,KLDT-E5WC,0,Big UFO comming from the LH frame lands on NPL and then went down from 54.59 to 54.91s (8 frames),,,,,
762,96362,KLDT-O5WB,54.59,KLDT-E5WD,0,Big UFO comming from the LH frame lands on NPL and then went down from 54.59 to 54.91s (8 frames),,,,,
763,96362,KLDT-O5WB,54.59,KLDT-E5WE,0,Big UFO comming from the LH frame lands on NPL and then went down from 54.59 to 54.91s (8 frames),,,,,
764,96347,KLDT-O5WB,53.36,KLDT-E5WC,0,Another apparently Ti UFO but from the lower outboard side.,,,,,
765,96347,KLDT-O5WB,53.36,KLDT-E5WD,0,Another apparently Ti UFO but from the lower outboard side.,,,,,
766,96347,KLDT-O5WB,53.36,KLDT-E5WE,0,Another apparently Ti UFO but from the lower outboard side.,,,,,
767,96344,KLDT-O5WB,50.11599,KLDT-E5WC,0,UFO's from wOPL,,,,,
768,96344,KLDT-O5WB,50.11599,KLDT-E5WE,0,UFO's from wOPL,,,,,
769,96343,KLDT-O5WB,52.57129,KLDT-E5WC,0,UFO seen on inner wall (probably Cu),,,,,
770,96343,KLDT-O5WB,52.57129,KLDT-E5WE,0,UFO seen on inner wall (probably Cu),,,,,
771,96343,KLDT-O5WB,50.60988,KLDT-E5WC,0,UFO from wOPL,,,,,
772,96343,KLDT-O5WB,50.60988,KLDT-E5WE,0,UFO from wOPL,,,,,
773,96340,KLDT-O5WB,48.79809,KLDT-E5WC,50.032,UFO's from wOPL,,,,,
774,96340,KLDT-O5WB,48.79809,KLDT-E5WD,50.032,UFO's from wOPL,,,,,
775,96340,KLDT-O5WB,48.79809,KLDT-E5WE,50.032,UFO's from wOPL,,,,,
776,96340,KLDT-O5WB,47.23629,KLDT-E5WC,50.032,UFO's from wOPL (2 frames) seen also 47.4770 and by KLDT-E5WD,,,,,
777,96340,KLDT-O5WB,47.23629,KLDT-E5WD,50.032,UFO's from wOPL (2 frames) seen also 47.4770 and by KLDT-E5WD,,,,,
778,96340,KLDT-O5WB,47.23629,KLDT-E5WE,50.032,UFO's from wOPL (2 frames) seen also 47.4770 and by KLDT-E5WD,,,,,
779,96340,KLDT-O5WB,46.79652,KLDT-E5WC,50.032,UFO on UDPT,,,,,
780,96340,KLDT-O5WB,46.79652,KLDT-E5WD,50.032,UFO on UDPT,,,,,
781,96340,KLDT-O5WB,46.79652,KLDT-E5WE,50.032,UFO on UDPT,,,,,
782,96339,KLDT-O5WB,48.13579,KLDT-E5WC,0,UFO from UDPT,,,,,
783,96339,KLDT-O5WB,48.13579,KLDT-E5WD,0,UFO from UDPT,,,,,
784,96339,KLDT-O5WB,48.13579,KLDT-E5WE,0,UFO from UDPT,,,,,
785,96339,KLDT-O5WB,47.21559,KLDT-E5WC,0,UFO from wOPL seen also at 47.81605 and 47.735 and seen also by KLDT-E5WD,,,,,
786,96339,KLDT-O5WB,47.21559,KLDT-E5WD,0,UFO from wOPL seen also at 47.81605 and 47.735 and seen also by KLDT-E5WD,,,,,
787,96339,KLDT-O5WB,47.21559,KLDT-E5WE,0,UFO from wOPL seen also at 47.81605 and 47.735 and seen also by KLDT-E5WD,,,,,
788,96339,KLDT-O5WB,46.77531,KLDT-E5WC,0,UFO from ICRH seen also at 47.615 and 47.735 and seen also by KLDT- E5WD,,,,,
789,96339,KLDT-O5WB,46.77531,KLDT-E5WD,0,UFO from ICRH seen also at 47.615 and 47.735 and seen also by KLDT- E5WD,,,,,
790,96339,KLDT-O5WB,46.77531,KLDT-E5WE,0,UFO from ICRH seen also at 47.615 and 47.735 and seen also by KLDT- E5WD,,,,,
791,96338,KLDT-O5WB,53.02741,KLDT-E5WC,0,Big two UFO's from wOPL seen also by KLDT-E5WD,,,,,
792,96338,KLDT-O5WB,53.02741,KLDT-E5WD,0,Big two UFO's from wOPL seen also by KLDT-E5WD,,,,,
793,96338,KLDT-O5WB,53.02741,KLDT-E5WE,0,Big two UFO's from wOPL seen also by KLDT-E5WD,,,,,
794,96338,KLDT-O5WB,49.82488,KLDT-E5WC,0,UFO from nPL and repeated in 50.02503sec seen also by KLDT- E5WD,,,,,
795,96338,KLDT-O5WB,49.82488,KLDT-E5WD,0,UFO from nPL and repeated in 50.02503sec seen also by KLDT- E5WD,,,,,
796,96338,KLDT-O5WB,49.82488,KLDT-E5WE,0,UFO from nPL and repeated in 50.02503sec seen also by KLDT- E5WD,,,,,
797,96338,KLDT-O5WB,48.4638,KLDT-E5WC,0,UFO from nPL seen also by KLDT-E5WD,,,,,
798,96338,KLDT-O5WB,48.4638,KLDT-E5WD,0,UFO from nPL seen also by KLDT-E5WD,,,,,
799,96338,KLDT-O5WB,48.4638,KLDT-E5WE,0,UFO from nPL seen also by KLDT-E5WD,,,,,
800,96338,KLDT-O5WB,49.58467,KLDT-E5WC,0,UFO from wOPL,,,,,
801,96338,KLDT-O5WB,49.58467,KLDT-E5WD,0,UFO from wOPL,,,,,
802,96338,KLDT-O5WB,49.58467,KLDT-E5WE,0,UFO from wOPL,,,,,
803,96338,KLDT-O5WB,47.50306,KLDT-E5WC,0,UFO from WOPL,,,,,
804,96338,KLDT-O5WB,47.50306,KLDT-E5WD,0,UFO from WOPL,,,,,
805,96338,KLDT-O5WB,47.50306,KLDT-E5WE,0,UFO from WOPL,,,,,
806,96338,KLDT-O5WB,47.30292,KLDT-E5WC,0,UFO from ICRH B,,,,,
807,96338,KLDT-O5WB,47.30292,KLDT-E5WD,0,UFO from ICRH B,,,,,
808,96338,KLDT-O5WB,47.30292,KLDT-E5WE,0,UFO from ICRH B,,,,,
809,96332,KLDT-O5WB,48.91693,KLDT-E5WC,0,Blue UFO circling close to upper inner wall.,,,,,
810,96332,KLDT-O5WB,48.91693,KLDT-E5WD,0,Blue UFO circling close to upper inner wall.,,,,,
811,96327,KLDT-O5WB,50.89604,KLDT-E5WC,0,Small UFO near 4D limiter,,,,,
812,96327,KLDT-O5WB,50.89604,KLDT-E5WD,0,Small UFO near 4D limiter,,,,,
813,96327,KLDT-O5WB,50.89604,KLDT-E5WE,0,Small UFO near 4D limiter,,,,,
